Assembly	# contigs (>= 0 bp)	# contigs (>= 1000 bp)	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	# contigs (>= 50000 bp)	Total length (>= 0 bp)	Total length (>= 1000 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	Total length (>= 50000 bp)	# contigs	Largest contig	Total length	Reference length	GC (%)	Reference GC (%)	N50	NG50	N90	NG90	auN	auNG	L50	LG50	L90	LG90	# misassemblies	# misassembled contigs	Misassembled contigs length	# local misassemblies	# scaffold gap ext. mis.	# scaffold gap loc. mis.	# unaligned mis. contigs	# unaligned contigs	Unaligned length	Genome fraction (%)	Duplication ratio	# N's per 100 kbp	# mismatches per 100 kbp	# indels per 100 kbp	Largest alignment	Total aligned length	NA50	NGA50	NA90	NGA90	auNA	auNGA	LA50	LGA50	LA90	LGA90
ERR5207030	336	196	77	29	3	0	1157248	1107386	797274	460301	103328	0	232	41402	1135323	1139457	52.72	52.78	8050	8050	2232	2152	10839.9	10800.6	42	42	141	143	1	1	22726	1	0	0	0	17 + 0 part	15312	98.004	1.003	0.00	21.35	12.06	41402	1119283	7989	7951	2232	2152	10676.3	10637.6	42	43	142	144
ERR5207031	64	16	10	10	8	5	1147273	1126930	1116832	1116832	1079695	948737	27	438689	1134952	1139457	52.74	52.78	209298	209298	43401	43401	245257.9	244288.2	2	2	7	7	0	0	0	1	0	0	0	11 + 0 part	9222	98.696	1.001	0.00	15.11	11.91	438602	1125141	209298	209298	43401	43401	245168.4	244199.1	2	2	7	7
ERR5207032	111	45	38	30	20	4	1142671	1120373	1104715	1041499	853581	304226	58	124737	1129867	1139457	52.74	52.78	36245	36245	15875	12229	44425.8	44051.9	11	11	28	29	0	0	0	0	0	0	0	9 + 0 part	6206	98.485	1.001	0.00	17.99	12.11	124737	1122742	36245	36245	15875	12229	44331.0	43957.9	11	11	28	29
ERR5207033	773	379	19	0	0	0	1091677	870395	121889	0	0	0	609	8856	1035690	1139457	52.72	52.78	2337	2003	826	522	2760.6	2509.2	139	163	447	589	1	1	1875	1	0	0	0	12 + 0 part	8459	89.687	1.005	0.00	22.11	11.79	8856	1026470	2337	2003	813	500	2748.3	2498.0	139	163	450	596
ERR5207034	119	78	53	35	13	3	1135917	1121139	1046344	916474	542575	217237	89	89889	1129077	1139457	52.74	52.78	24782	24634	6346	5435	31215.9	30931.6	14	15	48	50	1	1	14711	1	0	0	0	2 + 0 part	1062	98.801	1.002	0.00	7.45	12.06	89889	1127407	24782	24634	5488	5435	31130.5	30846.9	14	15	49	50
ERR5210563	357	90	49	28	12	6	1246456	1143132	1049809	901112	673131	450594	170	109148	1196890	1139457	52.66	52.78	30270	41924	3783	5649	40930.8	42993.9	10	9	56	45	1	1	81772	1	0	0	0	82 + 1 part	68483	98.750	1.001	0.00	30.72	11.90	109148	1126368	30270	41566	3682	5613	40383.2	42418.7	10	9	57	46
ERR5210564	585	349	37	4	0	0	1094007	946458	269533	46237	0	0	504	14440	1062855	1139457	52.61	52.78	2955	2704	967	700	3783.7	3529.3	106	119	360	443	2	2	1834	0	0	0	0	1 + 1 part	1950	92.648	1.005	0.00	24.05	10.47	14440	1060261	2955	2704	966	691	3778.7	3524.7	106	119	361	444
ERR5210565	728	387	11	0	0	0	1047951	833124	72092	0	0	0	628	8155	1008034	1139457	52.63	52.78	2107	1826	785	-	2432.2	2151.6	158	192	471	-	4	4	22293	1	0	0	0	1 + 0 part	720	87.969	1.005	0.00	50.46	12.32	8155	1006685	2079	1815	783	-	2391.2	2115.4	160	195	475	-
ERR5210566	999	336	6	0	0	0	978395	581058	33354	0	0	0	763	5857	888023	1139457	52.65	52.78	1289	1018	647	-	1634.5	1273.8	216	325	609	-	0	0	0	0	0	0	0	2 + 0 part	1697	77.518	1.003	0.00	35.00	11.29	5857	885664	1289	1018	643	-	1631.8	1271.8	216	325	610	-
ERR5210567	632	344	40	1	0	0	1114275	952347	263561	12742	0	0	508	12742	1073215	1139457	52.67	52.78	2972	2812	949	719	3556.0	3349.3	112	123	359	430	0	0	0	1	0	0	0	8 + 0 part	6799	93.151	1.003	0.00	64.62	12.77	12742	1064641	2972	2782	937	696	3540.7	3334.9	112	123	360	434
ERR5210568	53	13	8	8	7	4	1141921	1125445	1116685	1116685	1099869	975677	22	598928	1132142	1139457	52.73	52.78	598928	598928	44615	43425	367550.4	365190.9	1	1	5	6	0	0	0	2	0	0	0	7 + 0 part	5899	98.763	1.001	0.00	6.31	11.37	598643	1125460	598643	598643	44615	43425	367229.5	364872.0	1	1	5	6
ERR5210569	51	11	8	8	7	5	1139361	1122569	1116303	1116303	1099521	1011597	22	438688	1130315	1139457	52.74	52.78	208874	208874	44523	44523	254732.4	252688.6	2	2	6	6	0	0	0	1	0	0	0	7 + 0 part	4212	98.752	1.001	0.00	12.62	12.17	438613	1125520	208868	208868	44523	44523	254655.0	252611.9	2	2	6	6
ERR5210570	344	32	15	14	12	8	1223733	1143730	1116345	1110310	1083066	908427	64	152996	1166346	1139457	52.73	52.78	147887	147887	38017	43425	105800.8	108297.5	4	4	12	11	0	0	0	1	0	0	0	40 + 2 part	40102	98.725	1.001	0.00	6.40	11.91	152996	1125106	147887	147887	38017	43425	105585.9	108077.5	4	4	12	11
ERR5210571	843	380	5	0	0	0	985872	699049	27902	0	0	0	698	7286	928205	1139457	52.49	52.78	1582	1272	712	-	1868.7	1522.2	192	267	543	-	1	1	1912	0	0	0	0	0 + 0 part	0	81.137	1.004	0.00	27.49	10.35	7286	927664	1566	1272	711	-	1866.3	1520.3	193	267	544	-
ERR5210572	56	10	8	8	7	5	1139278	1121279	1116127	1116127	1099335	1011370	22	448824	1129690	1139457	52.74	52.78	208786	208786	44564	44564	259982.0	257753.5	2	2	6	6	0	0	0	2	0	0	0	8 + 0 part	4942	98.641	1.000	0.00	5.87	11.92	448517	1123943	208786	208786	44564	44564	259720.7	257494.4	2	2	6	6
ERR5210573	984	312	1	0	0	0	926298	524372	5206	0	0	0	754	5206	834805	1139457	52.48	52.78	1240	910	612	-	1522.4	1115.3	216	360	604	-	1	1	763	1	0	0	0	4 + 0 part	2730	72.716	1.003	0.00	58.48	11.67	5206	831028	1240	908	609	-	1515.9	1110.6	216	361	607	-
ERR5210574	424	280	64	11	0	0	1133387	1060594	521880	151242	0	0	350	20129	1112887	1139457	52.70	52.78	4791	4750	1461	1283	5826.2	5690.3	72	74	232	249	0	0	0	0	0	0	0	6 + 1 part	6173	96.774	1.004	0.00	22.59	11.30	20129	1106573	4791	4750	1435	1259	5819.6	5683.9	72	74	232	249
ERR5210575	157	38	25	22	16	7	1170946	1129659	1096017	1070123	967183	606881	67	164695	1149660	1139457	52.71	52.78	51353	51353	17802	19117	69203.7	69823.3	7	7	20	19	0	0	0	1	0	0	0	26 + 1 part	21913	98.684	1.001	0.00	7.82	11.82	164461	1125674	51353	51353	17802	19117	69113.1	69731.9	7	7	20	19
ERR5210576	146	40	29	22	15	6	1163563	1129413	1107007	1057088	942243	636382	58	203222	1142227	1139457	52.75	52.78	68036	68036	13358	13358	84931.9	85138.4	5	5	20	20	1	1	102987	2	0	0	0	18 + 1 part	15429	98.708	1.001	0.00	10.13	11.91	202942	1125556	68036	68036	12766	13358	83974.7	84178.9	5	5	21	20
ERR5210577	133	47	36	28	14	8	1151829	1122997	1098987	1042194	812328	551433	62	86015	1133708	1139457	52.74	52.78	49751	49751	10973	10600	48579.0	48333.9	9	9	26	27	0	0	0	1	0	0	0	9 + 1 part	7080	98.690	1.001	0.00	8.26	11.55	86015	1125655	49751	49751	10973	10600	48551.7	48306.8	9	9	26	27
ERR5210578	79	33	27	23	15	6	1138081	1124919	1110889	1083841	962269	654511	38	181621	1128425	1139457	52.74	52.78	71585	71585	16792	15055	84259.6	83443.8	5	5	18	19	0	0	0	2	0	0	0	3 + 0 part	2390	98.685	1.001	0.00	19.38	12.00	181621	1125105	71585	71585	16294	15055	84167.9	83353.0	5	5	18	19
ERR5210579	114	27	20	19	14	9	1166422	1127696	1115463	1108644	1029089	866606	59	150058	1149949	1139457	52.74	52.78	80624	80624	18457	26615	88227.2	89039.6	5	5	15	14	0	0	0	1	0	0	0	29 + 0 part	22926	98.660	1.001	0.00	7.83	12.18	150058	1124537	80624	80624	18454	26615	88035.6	88846.2	5	5	15	14
ERR5210580	3483	375	26	4	0	0	1416252	914078	195947	50615	0	0	548	15271	1040654	1139457	52.72	52.78	2327	2170	903	571	3346.5	3056.4	128	150	399	520	2	2	17648	0	0	0	0	9 + 1 part	7534	90.392	1.003	0.00	17.04	10.94	12013	1033040	2322	2164	900	537	3245.4	2964.0	129	151	402	526
ERR5210581	853	39	16	16	12	7	1320518	1152340	1117063	1117063	1044629	836351	107	221841	1197375	1139457	52.67	52.78	102784	102784	17076	34443	113457.7	119224.7	4	4	14	12	0	0	0	2	0	0	0	79 + 2 part	69472	98.677	1.001	0.00	8.09	12.45	221841	1124796	102784	102784	17076	34443	113288.8	119047.2	4	4	14	12
ERR5210582	398	26	15	15	12	7	1232740	1135452	1117490	1117490	1065505	876969	77	249535	1168659	1139457	52.73	52.78	123644	123644	28710	34609	122708.3	125853.1	4	4	12	11	0	0	0	1	0	0	0	54 + 0 part	41248	98.748	1.001	0.00	12.97	11.90	249460	1125938	123644	123644	28710	34609	122630.3	125773.0	4	4	12	11
ERR5210583	37	14	10	9	8	5	1126684	1120184	1110905	1105410	1093242	969569	20	300520	1124449	1139457	52.74	52.78	298286	298286	44451	43322	209516.7	206757.1	2	2	6	7	0	0	0	0	0	0	0	0 + 0 part	0	98.562	1.000	0.00	125.30	19.95	299462	1122890	297968	297968	44451	43276	208779.7	206029.8	2	2	6	7
ERR5210584	45	11	8	8	7	4	1128937	1120653	1114307	1114307	1098746	974998	16	598631	1124685	1139457	52.73	52.78	598631	598631	44449	43325	369511.0	364720.6	1	1	5	6	0	0	0	0	0	0	0	0 + 0 part	0	98.691	1.000	0.00	15.92	11.38	598559	1124613	598559	598559	44449	43325	369434.4	364645.0	1	1	5	6
ERR5312309	460	43	0	0	0	0	288942	67071	0	0	0	0	239	4492	196732	1139457	55.77	52.78	791	-	546	-	1087.8	187.8	79	-	202	-	0	0	0	0	0	0	0	15 + 0 part	11644	16.217	1.002	0.00	40.54	12.97	4492	185024	758	-	515	-	1034.9	178.7	81	-	209	-
ERR5312310	364	26	0	0	0	0	216848	32814	0	0	0	0	206	2066	150354	1139457	56.16	52.78	703	-	533	-	815.1	107.6	78	-	177	-	3	3	2561	0	0	0	0	4 + 0 part	2494	12.895	1.002	0.00	59.11	19.70	2066	147183	697	-	520	-	793.4	104.7	79	-	180	-
ERR5312311	561	111	2	0	0	0	473552	221111	14798	0	0	0	350	9121	385029	1139457	55.35	52.78	1221	-	584	-	1819.7	614.9	85	-	280	-	3	3	4842	1	0	0	0	6 + 0 part	4251	33.302	1.002	0.00	26.30	14.73	9121	380236	1215	-	574	-	1801.5	608.7	86	-	283	-
ERR5312312	687	113	0	0	0	0	500848	168180	0	0	0	0	445	3814	397384	1139457	54.72	52.78	909	-	566	-	1111.5	387.6	146	-	371	-	1	1	3077	1	0	0	0	2 + 0 part	1459	34.614	1.002	0.00	38.97	16.19	3814	395206	909	-	563	-	1096.9	382.6	147	-	373	-
ERR5312313	337	28	0	0	0	0	207865	39306	0	0	0	0	182	2126	142405	1139457	56.87	52.78	781	-	539	-	918.6	114.8	65	-	155	-	1	1	1771	1	0	0	0	11 + 0 part	7505	11.822	1.001	0.00	47.49	18.55	2126	134770	754	-	525	-	871.3	108.9	66	-	159	-
ERR5312314	745	154	0	0	0	0	592110	258829	0	0	0	0	490	4321	486350	1139457	54.51	52.78	1046	-	559	-	1377.9	588.1	139	-	398	-	1	1	3149	0	0	0	0	1 + 0 part	540	42.465	1.003	0.00	27.41	11.54	4321	485272	1032	-	557	-	1366.2	583.1	140	-	400	-
ERR5312315	773	96	0	0	0	0	521970	133971	0	0	0	0	494	2838	400589	1139457	54.94	52.78	804	-	545	-	979.7	344.4	171	-	418	-	1	1	2791	0	0	0	0	12 + 0 part	8337	34.341	1.002	0.00	86.00	15.31	2834	391876	793	-	536	-	955.1	335.8	172	-	423	-
ERR5312316	722	72	0	0	0	0	448135	98827	0	0	0	0	412	2873	322886	1139457	54.56	52.78	759	-	531	-	925.3	262.2	144	-	350	-	2	2	1620	0	0	0	0	31 + 0 part	23849	26.167	1.001	0.00	41.55	12.73	2873	298468	728	-	506	-	856.3	242.7	150	-	366	-
ERR5312317	808	157	0	0	0	0	607349	231776	0	0	0	0	558	4268	504353	1139457	54.56	52.78	920	-	557	-	1145.4	507.0	179	-	463	-	3	3	6879	0	0	0	0	11 + 0 part	9883	43.208	1.002	0.00	46.46	14.61	4268	492913	911	-	546	-	1100.8	487.2	183	-	473	-
ERR5312318	330	14	0	0	0	0	180301	18313	0	0	0	0	157	1858	110302	1139457	54.86	52.78	673	-	524	-	778.4	75.4	61	-	136	-	1	1	1247	0	0	0	0	21 + 1 part	17887	7.957	1.001	0.00	72.76	18.74	1858	90704	622	-	-	-	610.2	59.1	69	-	-	-
ERR5312319	675	149	2	0	0	0	561941	266816	10494	0	0	0	449	5334	469374	1139457	54.88	52.78	1139	-	575	-	1530.6	630.5	119	-	362	-	1	1	2321	0	0	0	0	19 + 0 part	14748	39.696	1.003	0.00	37.06	18.31	5334	453274	1110	-	552	-	1495.4	616.0	120	-	371	-
ERR5312320	799	108	0	0	0	0	541929	150877	0	0	0	0	517	3734	425967	1139457	54.12	52.78	829	-	541	-	1002.8	374.9	177	-	435	-	1	1	827	1	0	0	0	19 + 1 part	15643	35.824	1.003	0.00	38.38	14.91	3522	409110	800	-	524	-	962.9	360.0	180	-	447	-
ERR5312321	762	139	0	0	0	0	551278	217019	0	0	0	0	468	4533	441384	1139457	54.91	52.78	991	-	574	-	1236.5	479.0	143	-	386	-	1	1	1883	0	0	0	0	32 + 2 part	29111	36.087	1.002	0.00	36.41	14.81	4533	411973	942	-	528	-	1164.4	451.1	148	-	407	-
ERR5312322	503	94	0	0	0	0	370998	140664	0	0	0	0	323	3398	297399	1139457	56.08	52.78	959	-	568	-	1159.7	302.7	103	-	268	-	1	1	723	1	0	0	0	3 + 0 part	2079	25.831	1.002	0.00	33.60	21.04	3398	294675	959	-	560	-	1148.5	299.8	103	-	270	-
ERR5312323	474	85	0	0	0	0	369812	136160	0	0	0	0	331	4004	308532	1139457	56.45	52.78	916	-	575	-	1215.1	329.0	104	-	274	-	0	0	0	0	0	0	0	9 + 0 part	6608	26.445	1.002	0.00	34.80	21.21	4004	301731	911	-	556	-	1197.5	324.2	105	-	277	-
ERR5312324	103	0	0	0	0	0	50080	0	0	0	0	0	38	920	24487	1139457	57.97	52.78	646	-	526	-	662.9	14.2	17	-	34	-	0	0	0	0	0	0	0	4 + 0 part	2714	1.899	1.000	0.00	101.72	27.74	920	21629	618	-	-	-	580.1	12.5	17	-	-	-
ERR5312325	804	169	0	0	0	0	631611	271135	0	0	0	0	537	4015	523067	1139457	54.34	52.78	1023	-	574	-	1298.7	596.2	160	-	440	-	1	1	2366	0	0	0	0	8 + 1 part	6817	45.092	1.004	0.00	32.79	14.16	4015	515458	1015	-	560	-	1274.2	584.9	162	-	446	-
ERR5312327	405	18	0	0	0	0	182624	23241	0	0	0	0	132	1765	98688	1139457	56.16	52.78	715	-	547	-	837.6	72.5	50	-	114	-	0	0	0	0	0	0	0	38 + 0 part	32551	5.800	1.001	0.00	40.84	19.66	1626	66112	582	-	-	-	514.3	44.5	64	-	-	-
ERR5312328	679	80	0	0	0	0	432461	112345	0	0	0	0	381	3486	314293	1139457	55.09	52.78	808	-	551	-	997.3	275.1	131	-	321	-	1	1	1613	0	0	0	0	32 + 1 part	27761	25.035	1.002	0.00	31.51	16.81	3486	285609	759	-	505	-	906.8	250.1	138	-	343	-
ERR5312329	578	32	0	0	0	0	327738	40370	0	0	0	0	287	2380	207360	1139457	54.87	52.78	695	-	533	-	804.7	146.4	111	-	247	-	2	2	1578	0	0	0	0	18 + 1 part	13935	16.876	1.002	0.00	63.33	20.24	2380	192641	673	-	506	-	741.1	134.9	115	-	257	-
ERR5312330	388	60	0	0	0	0	264227	81637	0	0	0	0	229	2446	197022	1139457	56.43	52.78	891	-	557	-	1011.5	174.9	78	-	192	-	0	0	0	0	0	0	0	2 + 0 part	1392	17.126	1.003	0.00	33.75	18.41	2446	195564	891	-	549	-	1005.6	173.9	78	-	192	-
ERR5312331	696	86	0	0	0	0	470560	123110	0	0	0	0	436	3077	360369	1139457	54.49	52.78	814	-	549	-	997.9	315.6	150	-	368	-	0	0	0	0	0	0	0	14 + 0 part	11936	30.521	1.002	0.00	32.74	16.08	3077	348248	805	-	534	-	963.3	304.6	153	-	376	-
ERR5312332	647	46	0	0	0	0	360924	61313	0	0	0	0	321	2171	243892	1139457	55.29	52.78	732	-	539	-	867.3	185.6	117	-	274	-	0	0	0	0	0	0	0	41 + 0 part	35165	18.184	1.001	0.00	48.71	15.43	2171	207343	669	-	-	-	716.3	153.3	130	-	-	-
ERR5312333	500	52	0	0	0	0	298820	65118	0	0	0	0	270	2439	207081	1139457	56.15	52.78	746	-	534	-	875.1	159.0	98	-	231	-	0	0	0	0	0	0	0	24 + 1 part	20349	16.268	1.002	0.00	63.53	24.23	2439	185746	698	-	-	-	777.2	141.2	103	-	-	-
ERR5312334	397	41	0	0	0	0	252607	55342	0	0	0	0	238	2664	186851	1139457	56.75	52.78	776	-	546	-	917.0	150.4	85	-	203	-	0	0	0	0	0	0	0	22 + 0 part	17972	14.765	1.001	0.00	51.08	27.32	2664	168360	724	-	501	-	823.5	135.0	90	-	215	-
ERR5312335	353	25	0	0	0	0	204291	31645	0	0	0	0	171	1978	127677	1139457	56.74	52.78	745	-	532	-	841.4	94.3	63	-	147	-	0	0	0	0	0	0	0	3 + 0 part	2206	10.983	1.002	0.00	45.46	15.95	1978	125396	744	-	529	-	827.7	92.7	63	-	148	-
ERR5312336	458	31	0	0	0	0	270377	38936	0	0	0	0	247	1840	184020	1139457	56.78	52.78	752	-	537	-	826.0	133.4	93	-	212	-	0	0	0	0	0	0	0	9 + 0 part	6037	15.541	1.002	0.00	50.18	21.99	1840	177357	739	-	525	-	799.7	129.2	94	-	215	-
ERR5312337	894	184	0	0	0	0	676861	265153	0	0	0	0	614	3059	563937	1139457	54.43	52.78	958	-	578	-	1110.1	549.4	202	-	510	-	0	0	0	0	0	0	0	9 + 0 part	6303	48.771	1.002	0.00	31.43	13.83	3059	556824	956	-	572	-	1099.2	544.0	202	-	514	-
ERR5312338	551	39	0	0	0	0	329571	51659	0	0	0	0	292	2774	217650	1139457	55.17	52.78	730	-	535	-	859.6	164.2	109	-	250	-	1	1	2774	0	0	0	0	2 + 0 part	1510	18.958	1.001	0.00	51.37	18.05	2618	216079	729	-	531	-	845.7	161.5	109	-	252	-
ERR5312339	391	22	0	0	0	0	223340	27878	0	0	0	0	199	1748	144897	1139457	56.59	52.78	699	-	534	-	805.9	102.5	76	-	172	-	3	3	3313	0	0	0	0	3 + 0 part	2033	12.506	1.002	0.00	39.94	19.62	1748	142715	694	-	527	-	784.9	99.8	77	-	174	-
ERR5312340	875	88	0	0	0	0	552777	112005	0	0	0	0	543	2437	414581	1139457	53.60	52.78	761	-	536	-	868.7	316.1	198	-	463	-	0	0	0	1	0	0	0	26 + 0 part	19848	34.462	1.002	0.00	84.67	11.70	2437	393304	734	-	513	-	822.2	299.2	203	-	477	-
ERR5312341	298	26	0	0	0	0	178632	34869	0	0	0	0	159	2997	124158	1139457	57.05	52.78	770	-	539	-	915.5	99.8	58	-	136	-	1	1	936	1	0	0	0	22 + 0 part	17834	9.270	1.001	0.00	58.66	19.87	2997	105688	715	-	-	-	775.0	84.4	63	-	-	-
ERR5312342	828	132	0	0	0	0	589318	192809	0	0	0	0	546	3033	474026	1139457	54.29	52.78	858	-	553	-	1070.5	445.4	181	-	457	-	2	2	2169	0	0	0	0	3 + 0 part	2272	41.135	1.003	0.00	50.88	13.84	3033	469734	854	-	548	-	1058.3	440.3	182	-	461	-
ERR5312343	56	3	0	0	0	0	28209	4649	0	0	0	0	20	1773	15785	1139457	55.72	52.78	764	-	544	-	936.9	13.0	7	-	18	-	0	0	0	0	0	0	0	13 + 0 part	11165	0.405	1.000	0.00	21.66	43.32	825	4617	-	-	-	-	198.8	2.8	-	-	-	-
ERR5312344	634	71	0	0	0	0	401521	93943	0	0	0	0	363	2871	288099	1139457	55.09	52.78	800	-	549	-	927.0	234.4	129	-	309	-	1	1	1242	0	0	0	0	6 + 0 part	5421	24.747	1.002	0.00	42.85	17.00	2871	282348	769	-	542	-	901.0	227.8	131	-	314	-
ERR5312345	551	38	0	0	0	0	327381	49476	0	0	0	0	309	3016	228265	1139457	55.83	52.78	720	-	534	-	840.1	168.3	116	-	265	-	1	1	1404	0	0	0	0	2 + 0 part	1470	19.833	1.001	0.00	58.40	18.14	2783	226046	710	-	532	-	821.1	164.5	118	-	268	-
ERR5312346	236	4	0	0	0	0	125120	4594	0	0	0	0	108	1515	73870	1139457	58.49	52.78	678	-	524	-	724.7	47.0	44	-	94	-	0	0	0	0	0	0	0	1 + 0 part	578	6.424	1.000	0.00	50.55	17.76	1515	73198	671	-	519	-	718.3	46.6	45	-	94	-
ERR5312347	501	40	0	0	0	0	302534	55389	0	0	0	0	266	2852	205418	1139457	55.72	52.78	764	-	537	-	905.6	163.3	96	-	227	-	0	0	0	0	0	0	0	10 + 1 part	9741	17.144	1.001	0.00	39.89	16.88	2852	195521	733	-	517	-	858.0	154.7	99	-	235	-
ERR5312348	758	19	0	0	0	0	369854	23595	0	0	0	0	302	1813	204592	1139457	53.05	52.78	657	-	522	-	734.1	131.8	120	-	262	-	3	3	2684	0	0	0	0	14 + 0 part	12292	16.851	1.001	0.00	49.99	20.83	1366	192055	626	-	507	-	665.4	119.5	127	-	273	-
ERR5312349	132	5	0	0	0	0	64270	6314	0	0	0	0	51	1712	34735	1139457	57.63	52.78	656	-	519	-	756.0	23.0	21	-	45	-	0	0	0	0	0	0	0	8 + 0 part	6536	2.423	1.000	0.00	47.11	28.99	1712	27597	578	-	-	-	566.4	17.3	24	-	-	-
ERR5312350	414	26	0	0	0	0	212358	33175	0	0	0	0	170	2118	129397	1139457	56.85	52.78	773	-	530	-	858.8	97.5	64	-	145	-	1	1	1369	0	0	0	0	15 + 0 part	13598	10.153	1.001	0.00	48.37	22.46	2118	115782	719	-	-	-	747.0	84.8	68	-	-	-
ERR5312351	529	45	0	0	0	0	312910	59412	0	0	0	0	280	2119	215477	1139457	55.18	52.78	760	-	534	-	882.2	166.8	101	-	239	-	0	0	0	0	0	0	0	23 + 0 part	20202	17.063	1.002	0.00	37.50	13.36	2119	194644	709	-	501	-	783.3	148.1	108	-	255	-
ERR5312352	724	163	3	0	0	0	580831	286170	15935	0	0	0	449	5490	482894	1139457	55.72	52.78	1242	-	579	-	1567.5	664.3	124	-	359	-	0	0	0	0	0	0	0	74 + 1 part	64666	36.494	1.003	0.00	25.90	13.67	5490	417012	1072	-	-	-	1425.6	604.2	129	-	-	-
ERR5312353	907	89	0	0	0	0	590493	116043	0	0	0	0	557	3758	440954	1139457	53.11	52.78	804	-	547	-	909.8	352.1	206	-	473	-	2	2	5051	0	0	0	0	8 + 0 part	5299	38.175	1.002	0.00	55.11	16.53	2561	435527	798	-	538	-	886.0	342.9	208	-	476	-
ERR5312354	2861	49	0	0	0	0	765259	62873	0	0	0	0	434	1767	312090	1139457	53.04	52.78	691	-	527	-	798.8	218.8	165	-	374	-	1	1	972	0	0	0	0	98 + 1 part	78964	20.232	1.002	0.00	54.56	12.12	1611	230957	602	-	-	-	556.8	152.5	196	-	-	-
ERR5312355	1056	60	0	0	0	0	513032	77429	0	0	0	0	418	1897	312054	1139457	53.15	52.78	728	-	534	-	845.1	231.4	155	-	358	-	1	1	1410	0	0	0	0	65 + 3 part	58962	22.026	1.002	0.00	66.04	9.95	1897	251357	640	-	-	-	643.5	176.2	179	-	-	-
ERR7123576	1004	210	75	27	2	0	1273523	1108814	766752	420568	52816	0	297	27606	1168820	1139457	52.70	52.78	7569	7776	1730	1940	9105.8	9340.4	46	44	168	153	3	3	26729	0	0	0	0	57 + 2 part	48554	97.860	1.004	0.00	37.54	13.41	27606	1118720	7537	7608	1593	1938	8948.3	9178.9	47	45	170	155
ERR7123577	951	132	0	0	0	0	655545	179667	0	0	0	0	620	3248	513781	1139457	52.37	52.78	838	-	554	-	978.8	441.4	217	-	522	-	1	1	2897	0	0	0	0	4 + 0 part	2520	44.712	1.003	0.00	44.84	10.38	3248	510756	836	-	550	-	966.1	435.6	218	-	525	-
ERR7123578	119	4	0	0	0	0	60872	5607	0	0	0	0	46	1604	30298	1139457	56.21	52.78	607	-	511	-	753.7	20.0	18	-	40	-	1	1	667	0	0	0	0	0 + 0 part	0	2.641	1.001	0.00	102.93	49.80	1604	30118	582	-	510	-	741.8	19.7	19	-	41	-
ERR7123579	121	72	50	38	12	3	1129707	1115930	1046584	951394	510346	225152	77	98586	1119858	1139457	52.69	52.78	22406	22406	7997	7734	32139.4	31586.6	15	15	45	47	1	1	1857	0	0	0	0	3 + 2 part	6807	97.503	1.002	0.00	794.24	38.66	98586	1112380	22406	22406	7997	7734	32100.2	31548.1	15	15	45	47
ERR7123580	131	94	58	31	9	4	1125621	1111437	1008491	813282	463560	281183	105	75084	1119997	1139457	52.68	52.78	19724	19724	5114	4428	30659.3	30135.7	14	14	58	62	1	1	15225	0	0	0	0	1 + 2 part	5272	97.497	1.002	0.00	796.51	39.26	75081	1113229	19719	19719	4805	4230	30555.6	30033.7	14	14	59	63
ERR7123581	51	23	16	16	15	9	1127132	1120041	1103097	1103097	1088329	864331	25	148408	1121715	1139457	52.70	52.78	79962	79962	35987	35987	91065.8	89647.8	5	5	13	13	1	1	14768	0	0	0	1	3 + 1 part	7246	97.639	1.001	0.00	794.64	39.99	148255	1112827	79956	79956	35973	35973	90718.8	89306.3	5	5	13	13
ERR7123582	35	20	13	13	10	8	1124145	1118640	1102216	1102216	1057421	969399	23	268275	1121188	1139457	52.70	52.78	123026	123026	44619	43403	137562.1	135356.6	4	4	9	10	1	1	14784	1	0	0	1	5 + 2 part	8795	97.535	1.000	0.00	788.25	38.69	268275	1111446	122790	122790	44619	43403	137309.6	135108.1	4	4	9	10
ERR7123583	692	376	16	0	0	0	1048566	848175	101477	0	0	0	606	9067	1015512	1139457	52.57	52.78	2136	1933	811	-	2610.8	2326.8	148	179	450	-	0	0	0	1	0	0	0	4 + 2 part	4523	88.159	1.005	0.00	784.02	34.29	9067	1009028	2115	1912	798	-	2600.9	2318.0	149	179	452	-
ERR7123584	83	27	22	21	18	5	1139389	1122657	1112316	1106672	1052821	561837	35	252161	1128384	1139457	52.75	52.78	46937	46937	27062	27062	96666.4	95727.0	6	6	17	17	0	0	0	0	0	0	0	2 + 0 part	1028	98.807	1.001	0.00	18.28	12.07	252057	1126613	46937	46937	27062	27062	96608.4	95669.6	6	6	17	17
ERR7123585	238	172	72	24	5	1	1125777	1101919	837874	488976	194783	71201	189	71201	1115221	1139457	52.70	52.78	9266	8835	2806	2376	15532.9	15202.5	32	33	115	123	1	1	4765	1	0	0	0	6 + 0 part	7989	96.726	1.003	0.00	775.56	36.20	71201	1104881	9266	8835	2759	2286	15478.2	15149.0	32	33	116	124
ERR7123586	115	48	33	25	18	9	1137962	1116661	1081151	1023123	905130	581204	58	76108	1123822	1139457	52.71	52.78	56062	56062	14447	8950	46794.6	46152.5	9	9	24	26	0	0	0	0	0	0	0	8 + 1 part	9339	97.615	1.001	0.00	796.08	38.44	76105	1113461	56062	56062	11309	8950	46356.3	45720.2	9	9	25	26
